,vader_roll500,textblob_roll500,huliu_roll500,syuzhet_roll500,jockers_rinker_roll500,sentiword_roll500,senticnet_roll500
6798,0.0004216000000000001,0.033299999999999996,-0.066,0.046400000000000004,0.0502,0.014481626190476209,0.361916
6799,-0.00017039999999999989,0.033299999999999996,-0.066,0.046400000000000004,0.0502,0.01523162619047621,0.361976
6800,0.0017832,0.03296,-0.062,0.049600000000000005,0.053399999999999996,0.013814959523809543,0.3623080000000001
6801,0.0031136,0.03296000000000001,-0.06,0.051100000000000007,0.0549,0.01473162619047621,0.361244
6802,0.0038772,0.032760000000000004,-0.058,0.052300000000000006,0.056100000000000004,0.01523162619047621,0.361454
6803,0.0049146,0.032760000000000004,-0.056,0.051000000000000004,0.054799999999999995,0.015130326190476209,0.366
6804,0.0054314,0.033260000000000005,-0.054,0.051000000000000004,0.054799999999999995,0.013380326190476211,0.36259600000000003
6805,0.0054314,0.033260000000000005,-0.054,0.051000000000000004,0.054799999999999995,0.01325532619047621,0.36439000000000005
6806,0.006163,0.03492,-0.052,0.050600000000000006,0.0544,0.01269282619047621,0.370832
6807,0.006008599999999999,0.034820000000000004,-0.05,0.05160000000000001,0.0554,0.011942826190476211,0.369102
6808,0.0051278,0.03422,-0.05,0.050600000000000006,0.0544,0.011109492857142876,0.37080799999999997
6809,0.004516400000000001,0.03316,-0.05,0.04850000000000001,0.0523,0.011192826190476209,0.370256
6810,0.004413200000000001,0.0329,-0.05,0.0463,0.0501,0.009042826190476208,0.371218
6811,0.005294,0.0324,-0.05,0.048100000000000004,0.0519,0.0077303261904762095,0.36842199999999997
6812,0.0045716,0.0324,-0.052,0.0471,0.0509,0.007230326190476211,0.36816400000000005
6813,0.0045716,0.032600000000000004,-0.052,0.0471,0.0509,0.00673032619047621,0.368216
6814,0.0035032000000000006,0.0316,-0.054,0.0456,0.0494,0.006230326190476211,0.367068
6815,0.0035032000000000006,0.031400000000000004,-0.054,0.0456,0.0494,0.0068553261904762105,0.36362399999999995
6816,0.0022294000000000003,0.03,-0.06,0.040600000000000004,0.0444,0.006271992857142876,0.35763799999999996
6817,0.0019198000000000004,0.0305,-0.06,0.0396,0.0434,0.008021992857142876,0.35665199999999997
6818,0.0030636,0.031900000000000005,-0.058,0.040600000000000004,0.0444,0.008021992857142876,0.35967400000000005
6819,0.0051798,0.031860000000000006,-0.048,0.0468,0.0506,0.010771992857142877,0.364656
6820,0.0038388,0.030760000000000003,-0.052,0.043300000000000005,0.0471,0.011309492857142877,0.363608
6821,0.0048872,0.02976,-0.052,0.0436,0.0474,0.010809492857142876,0.361952
6822,0.0052918,0.02978,-0.052,0.041400000000000006,0.0452,0.010726159523809542,0.35701000000000005
6823,0.0051432000000000005,0.03102,-0.05,0.0422,0.046,0.0081458023809524,0.356702
6824,0.006112400000000001,0.03096,-0.048,0.0437,0.0475,0.0065833023809524,0.35810400000000003
6825,0.0047166,0.03196,-0.05,0.0427,0.0465,0.007624969047619068,0.35968600000000006
6826,0.0038524,0.03196,-0.048,0.04360000000000001,0.0474,0.007974969047619067,0.359378
6827,0.0021342,0.03036,-0.054,0.04010000000000001,0.0439,0.007778540476190495,0.35287799999999997
6828,0.0017784000000000005,0.030060000000000003,-0.056,0.0369,0.04069999999999999,0.005278540476190495,0.35086600000000007
6829,-6.379999999999964e-05,0.02876,-0.064,0.032900000000000006,0.036699999999999997,0.0010952071428571614,0.346764
6830,-0.00020339999999999958,0.02892,-0.066,0.0322,0.036,0.001845207142857161,0.347538
6831,-0.0010289999999999997,0.02826,-0.068,0.0307,0.0345,0.002845207142857161,0.345862
6832,0.00034680000000000024,0.029560000000000003,-0.064,0.033800000000000004,0.0376,0.005095207142857161,0.35216400000000003
6833,-0.0008163999999999998,0.02858,-0.076,0.0284,0.03219999999999999,0.0059535404761904935,0.34727199999999997
6834,0.0004484000000000002,0.0282,-0.078,0.026400000000000003,0.030199999999999994,0.006220207142857159,0.34525199999999995
6835,0.0012522000000000002,0.0286,-0.076,0.026900000000000004,0.030699999999999995,0.005536873809523827,0.344312
6836,0.0018442000000000003,0.028880000000000003,-0.076,0.0286,0.0324,0.005477240476190493,0.34833800000000004
6837,0.0020280000000000003,0.02898,-0.074,0.0293,0.0331,0.004477240476190493,0.35294200000000003
6838,0.0015280000000000003,0.02898,-0.074,0.0261,0.0299,0.005477240476190493,0.349578
6839,0.0009360000000000001,0.02896,-0.074,0.0261,0.0299,0.005262954761904779,0.346348
6840,0.0024584000000000003,0.027160000000000004,-0.076,0.0241,0.027899999999999998,0.003912954761904779,0.35142600000000007
6841,0.0025952,0.02598,-0.078,0.0221,0.0259,0.0032254547619047784,0.34999
6842,0.0025952,0.02598,-0.078,0.0221,0.0259,0.0026004547619047783,0.34883
6843,0.0011760000000000002,0.02442,-0.08,0.0211,0.0249,0.0026004547619047783,0.348322
6844,0.0017680000000000003,0.02392,-0.08,0.0212,0.025,0.0029504547619047788,0.348642
6845,0.002543,0.02392,-0.082,0.018699999999999998,0.0225,0.003325454761904779,0.345384
6846,0.0034606,0.02492,-0.08,0.0197,0.0235,0.0034861690476190644,0.34385200000000005
6847,0.0034606,0.024620000000000003,-0.08,0.0216,0.0254,0.0019236690476190648,0.34562
6848,0.0034606,0.024620000000000003,-0.08,0.0216,0.0254,0.0018736690476190646,0.34533400000000003
6849,0.0049308,0.024380000000000002,-0.084,0.0221,0.0259,0.003290335714285731,0.34489
6850,0.004294399999999999,0.024380000000000002,-0.084,0.0213,0.0251,0.002498669047619063,0.342826
6851,0.0057482,0.02474,-0.084,0.0223,0.0261,0.0018736690476190629,0.345774
6852,0.0046948,0.024440000000000003,-0.084,0.023,0.0268,0.003107002380952396,0.345192
6853,0.0037954,0.024440000000000003,-0.082,0.0225,0.0263,0.0033570023809523964,0.34464000000000006
6854,0.0037954,0.024440000000000003,-0.082,0.0233,0.027100000000000003,0.0010236690476190624,0.346162
6855,0.0037954,0.022980000000000004,-0.084,0.023,0.0268,0.00010700238095239555,0.3407
6856,0.003159,0.02338,-0.084,0.021,0.024799999999999996,0.00035700238095239553,0.34143799999999996
6857,0.0040019999999999995,0.02338,-0.084,0.023,0.026799999999999997,-0.0018929976190476046,0.34531799999999996
6858,0.0048828,0.024900000000000002,-0.08,0.0258,0.029599999999999998,0.000898669047619062,0.343858
6859,0.004728400000000001,0.024900000000000002,-0.08,0.0258,0.0296,-0.0006013309523809381,0.34951
6860,0.0051898,0.02514,-0.078,0.0286,0.0324,-0.002101330952380938,0.34850800000000004
6861,0.004046,0.025480000000000003,-0.08,0.0263,0.030100000000000002,-0.002226330952380938,0.34887
6862,0.004046,0.025480000000000003,-0.084,0.028300000000000002,0.032100000000000004,-0.0031013309523809382,0.34829000000000004
6863,0.003454,0.025480000000000003,-0.084,0.0268,0.030600000000000002,-0.0026013309523809382,0.34744800000000003
6864,0.0030982,0.026480000000000004,-0.084,0.0265,0.0303,-0.0018929976190476042,0.349842
6865,0.0025062,0.02608,-0.086,0.0253,0.0291,-0.001542997619047604,0.35035000000000005
6866,0.0019598000000000003,0.026200000000000005,-0.088,0.023700000000000002,0.0275,-0.001230497619047604,0.349642
6867,0.0019598000000000003,0.0258,-0.088,0.022900000000000004,0.026699999999999998,-0.002480497619047604,0.348094
6868,0.0029476000000000003,0.0265,-0.084,0.020300000000000002,0.0241,-0.0017304976190476058,0.348414
6869,0.0029476000000000003,0.0265,-0.086,0.020900000000000002,0.0247,-0.0026054976190476057,0.34776399999999996
6870,0.0035840000000000004,0.0275,-0.086,0.020900000000000002,0.0247,0.002144502380952394,0.34767600000000004
6871,0.0046686,0.02784,-0.088,0.019100000000000002,0.0229,0.002019502380952394,0.34601399999999993
6872,0.005753200000000001,0.027640000000000005,-0.09,0.019600000000000003,0.023399999999999997,0.002519502380952394,0.345058
6873,0.0063896000000000005,0.027640000000000005,-0.09,0.0201,0.023899999999999998,0.002519502380952394,0.34513
6874,0.0063896000000000005,0.027640000000000005,-0.09,0.0201,0.023899999999999998,0.002519502380952394,0.346758
6875,0.0063896000000000005,0.028640000000000006,-0.092,0.019600000000000003,0.023399999999999997,0.004019502380952394,0.348076
6876,0.006492800000000001,0.028300000000000006,-0.094,0.019600000000000003,0.023399999999999997,0.003352835714285728,0.34868
6877,0.0060882,0.027460000000000005,-0.094,0.0228,0.024599999999999997,0.0037695023809523943,0.35025399999999995
6878,0.006555000000000001,0.02844,-0.09,0.0246,0.0264,0.005419502380952394,0.35112600000000005
6879,0.008111600000000002,0.028340000000000004,-0.088,0.0281,0.0299,0.006273669047619062,0.3552
6880,0.008915400000000002,0.02954,-0.086,0.030100000000000002,0.0319,0.007148669047619062,0.356526
6881,0.008915400000000002,0.02954,-0.086,0.030100000000000002,0.0319,0.008398669047619062,0.358496
6882,0.008233,0.02934,-0.084,0.0324,0.0342,0.006565335714285728,0.357772
6883,0.0070106000000000005,0.02934,-0.086,0.0304,0.0322,0.008148669047619062,0.356036
6884,0.005700600000000001,0.029020000000000004,-0.092,0.0257,0.0275,0.01038378809523811,0.35987800000000003
6885,0.0050642000000000005,0.029680000000000005,-0.094,0.0242,0.026,0.010862954761904776,0.36017400000000005
6886,0.0050642000000000005,0.029680000000000005,-0.09,0.0242,0.03,0.011862954761904776,0.360708
6887,0.0050642000000000005,0.030160000000000003,-0.09,0.0258,0.0316,0.012175454761904776,0.363118
6888,0.006208,0.031560000000000005,-0.088,0.0281,0.0339,0.01425878809523811,0.36392599999999997
6889,0.0047068,0.03096,-0.088,0.0286,0.0344,0.01432128809523811,0.360354
6890,0.0047068,0.030760000000000003,-0.088,0.026500000000000003,0.0343,0.014390732539682554,0.358188
6891,0.0028032000000000005,0.03046,-0.092,0.024000000000000004,0.031799999999999995,0.013590732539682553,0.36026800000000003
6892,0.0034396000000000006,0.03046,-0.09,0.0238,0.031599999999999996,0.013590732539682553,0.36313
6893,0.0033416000000000006,0.02906,-0.094,0.019600000000000003,0.027399999999999997,0.012940732539682554,0.361962
6894,0.0050046,0.02906,-0.094,0.019600000000000003,0.027399999999999997,0.01285739920634922,0.360204
6895,0.005641,0.02906,-0.092,0.023100000000000002,0.030899999999999997,0.01310739920634922,0.36229
6896,0.0040658,0.028059999999999998,-0.094,0.0216,0.0294,0.01360739920634922,0.36484999999999995
6897,0.0039588,0.02912,-0.092,0.0221,0.0299,0.014232399206349219,0.36308799999999997
6898,0.0020376,0.029220000000000003,-0.096,0.0206,0.0264,0.012732399206349219,0.36438000000000004
6899,0.0005674000000000001,0.02846,-0.102,0.0161,0.0219,0.01166989920634922,0.36269999999999997
6900,-0.0006314000000000001,0.02846,-0.1,0.015300000000000001,0.021099999999999997,0.01210739920634922,0.36431
6901,-0.0023622,0.02806,-0.104,0.013800000000000002,0.0196,0.01360739920634922,0.364516
6902,-0.0029673999999999994,0.02946,-0.106,0.0108,0.016599999999999997,0.013836565873015886,0.37027200000000005
6903,-0.0028658,0.02808,-0.114,0.008700000000000001,0.012899999999999998,0.013086565873015885,0.36630799999999997
6904,-0.0032595999999999997,0.02868,-0.114,0.010700000000000001,0.014899999999999998,0.015407994444444456,0.365284
6905,-0.0046602,0.027020000000000002,-0.118,0.008600000000000002,0.010799999999999999,0.015532994444444457,0.36171000000000003
6906,-0.0046602,0.026920000000000003,-0.118,0.007300000000000001,0.009499999999999998,0.015532994444444457,0.36069
6907,-0.0046602,0.027520000000000003,-0.118,0.0078000000000000005,0.009999999999999998,0.015157994444444456,0.358014
6908,-0.0043212,0.028020000000000003,-0.118,0.0068000000000000005,0.008999999999999998,0.013674661111111123,0.357212
6909,-0.006724,0.027460000000000002,-0.122,0.0033000000000000013,0.005499999999999998,0.010737161111111122,0.354202
6910,-0.0060876,0.027260000000000003,-0.122,0.004100000000000001,0.006299999999999999,0.010737161111111122,0.35379
6911,-0.0073614,0.02646,-0.124,0.0026000000000000016,0.004799999999999999,0.010487161111111122,0.353886
6912,-0.006638999999999999,0.025860000000000005,-0.124,0.004100000000000001,0.006299999999999999,0.008862161111111122,0.354134
6913,-0.006638999999999999,0.02706,-0.124,0.004100000000000001,0.006299999999999999,0.009462161111111122,0.354578
6914,-0.0058754,0.026760000000000003,-0.124,0.005400000000000001,0.007599999999999999,0.009812161111111124,0.359442
6915,-0.0047316,0.02868,-0.122,0.006900000000000002,0.009099999999999999,0.00991632777777779,0.363236
6916,-0.0032711999999999997,0.029900000000000003,-0.116,0.010400000000000003,0.012599999999999998,0.01004132777777779,0.36713599999999996
6917,-0.0032712,0.028900000000000002,-0.116,0.0117,0.0139,0.01122882777777779,0.36434
6918,-0.0038196000000000007,0.0279,-0.114,0.011200000000000002,0.013399999999999999,0.011562161111111123,0.36648600000000003
6919,-0.004873000000000001,0.0279,-0.116,0.009200000000000002,0.011399999999999999,0.010145494444444457,0.365222
6920,-0.004969800000000001,0.0279,-0.114,0.008500000000000002,0.010699999999999998,0.011895494444444458,0.366412
6921,-0.006023200000000001,0.02698,-0.114,0.0065000000000000014,0.0107,0.014312161111111124,0.36839999999999995
6922,-0.006615200000000001,0.026760000000000003,-0.12,0.0039000000000000016,0.008099999999999998,0.013749661111111124,0.371756
6923,-0.005781600000000001,0.027160000000000004,-0.122,0.0018000000000000026,0.005999999999999998,0.011999661111111124,0.37274599999999997
6924,-0.005425800000000001,0.027160000000000004,-0.122,0.000800000000000002,0.004999999999999998,0.013624661111111123,0.36832
6925,-0.006807399999999999,0.027160000000000004,-0.122,-0.0027999999999999982,0.0013999999999999987,0.013812161111111124,0.367744
6926,-0.0097416,0.026660000000000003,-0.13,-0.008299999999999997,-0.004100000000000001,0.012474661111111124,0.36783
6927,-0.0097416,0.026660000000000003,-0.132,-0.009099999999999999,-0.004900000000000002,0.011082994444444457,0.366484
6928,-0.0097416,0.026660000000000003,-0.132,-0.007499999999999998,-0.0033000000000000017,0.011457994444444458,0.368546
6929,-0.012771000000000001,0.026160000000000003,-0.138,-0.011999999999999999,-0.007800000000000001,0.010624661111111124,0.363418
6930,-0.014314400000000001,0.025260000000000005,-0.138,-0.011999999999999999,-0.007800000000000001,0.009874661111111124,0.366726
6931,-0.015784600000000003,0.024260000000000004,-0.142,-0.017299999999999996,-0.013100000000000002,0.008624661111111124,0.36436799999999997
6932,-0.014834800000000002,0.026260000000000006,-0.138,-0.015299999999999998,-0.011100000000000002,0.011791327777777789,0.36359800000000003
6933,-0.0157156,0.026260000000000006,-0.138,-0.0163,-0.012100000000000001,0.01229132777777779,0.364346
6934,-0.016262000000000002,0.026120000000000004,-0.136,-0.015499999999999998,-0.011300000000000001,0.01322882777777779,0.364828
6935,-0.0171086,0.026120000000000004,-0.138,-0.0175,-0.013300000000000001,0.01272882777777779,0.363268
6936,-0.0171086,0.025920000000000002,-0.138,-0.0167,-0.012500000000000002,0.01422882777777779,0.36529199999999995
6937,-0.0175296,0.026420000000000003,-0.14,-0.0172,-0.013000000000000001,0.01241632777777779,0.365596
6938,-0.0166488,0.026420000000000003,-0.136,-0.015399999999999999,-0.009200000000000003,0.017249661111111123,0.37270400000000004
6939,-0.017452599999999995,0.02602,-0.138,-0.016599999999999997,-0.010400000000000003,0.017249661111111123,0.370054
6940,-0.018088999999999997,0.025620000000000004,-0.14,-0.0182,-0.012000000000000002,0.015999661111111122,0.36923400000000006
6941,-0.018088999999999997,0.025620000000000004,-0.142,-0.018199999999999997,-0.012000000000000002,0.015124661111111123,0.36864800000000003
6942,-0.0171356,0.025300000000000003,-0.142,-0.018199999999999997,-0.012000000000000002,0.014562161111111124,0.368318
6943,-0.015437399999999999,0.025300000000000003,-0.142,-0.018699999999999994,-0.012500000000000002,0.01447882777777779,0.367606
6944,-0.013834,0.025800000000000003,-0.138,-0.017399999999999995,-0.011200000000000003,0.01540382777777779,0.37033
6945,-0.013154,0.027800000000000005,-0.136,-0.017399999999999995,-0.011200000000000003,0.01546632777777779,0.368712
6946,-0.012473999999999999,0.028800000000000003,-0.132,-0.014799999999999999,-0.008600000000000002,0.017403827777777794,0.369346
6947,-0.0126284,0.028800000000000003,-0.132,-0.015799999999999998,-0.009600000000000001,0.017112161111111125,0.36930199999999996
6948,-0.0111646,0.030359999999999998,-0.128,-0.012999999999999998,-0.006800000000000001,0.017473272222222235,0.368824
6949,-0.010401,0.03054,-0.118,-0.007599999999999998,0.0005999999999999988,0.022948272222222236,0.369802
6950,-0.0114544,0.030920000000000003,-0.122,-0.010999999999999998,-0.0048000000000000004,0.025373272222222236,0.369618
6951,-0.012716400000000001,0.030740000000000003,-0.124,-0.013599999999999998,-0.0064,0.02449827222222224,0.36208799999999997
6952,-0.011912599999999999,0.031740000000000004,-0.122,-0.013299999999999998,-0.006100000000000001,0.024810772222222235,0.363668
6953,-0.011912599999999999,0.03178,-0.122,-0.013299999999999998,-0.006100000000000001,0.023960772222222235,0.36713
6954,-0.013394600000000001,0.03178,-0.124,-0.016999999999999998,-0.009800000000000003,0.025960772222222237,0.360272
6955,-0.0124412,0.031540000000000006,-0.124,-0.0186,-0.0114,0.025960772222222237,0.358096
6956,-0.0112694,0.03334,-0.122,-0.016099999999999996,-0.0089,0.027585772222222235,0.359644
6957,-0.0112694,0.03354,-0.122,-0.016099999999999996,-0.0089,0.027585772222222235,0.35848399999999997
6958,-0.011269399999999999,0.03454000000000001,-0.122,-0.016599999999999997,-0.0094,0.028210772222222236,0.35762
6959,-0.011321,0.03548,-0.12,-0.015599999999999998,-0.008400000000000001,0.029748272222222236,0.359282
6960,-0.011321,0.03548,-0.12,-0.014299999999999998,-0.007100000000000001,0.030873272222222237,0.358614
6961,-0.0091394,0.03548,-0.118,-0.014199999999999997,-0.007000000000000002,0.030373272222222237,0.36206199999999994
6962,-0.008296399999999999,0.03476,-0.116,-0.013199999999999998,-0.006000000000000001,0.030935772222222237,0.360968
6963,-0.009139399999999999,0.0349,-0.114,-0.015599999999999998,-0.008400000000000003,0.03158577222222224,0.362412
6964,-0.010043,0.034300000000000004,-0.118,-0.019299999999999998,-0.012100000000000001,0.029648272222222237,0.35513799999999995
6965,-0.009888599999999999,0.0347,-0.12,-0.0203,-0.013100000000000002,0.028960772222222236,0.35838400000000004
6966,-0.0111384,0.03426,-0.122,-0.022999999999999996,-0.0158,0.028398272222222236,0.3552
6967,-0.011467199999999999,0.03276,-0.124,-0.0224,-0.015200000000000002,0.025998272222222236,0.356864
